game_id,date,home,away,play_id,half,time_remaining_half,secs_remaining,secs_remaining_absolute,description,home_score,away_score,score_diff,play_length,win_prob,naive_win_prob,home_time_out_remaining,away_time_out_remaining,home_favored_by,total_line,referees,arena_location,arena,capacity,attendance,shot_x,shot_y,shot_team,shot_outcome,shooter,assist,three_pt,free_throw,possession_before,possession_after
401258878,2020-12-23,Tennessee,South Carolina Upstate,34,1,14:55,2095,2095,Josh Aldrich Defensive Rebound.,9,7,2,0,0.9960779009500964,0.5508970677165204,4,4,34.5,142,"c(""Terry Wymer"", "" Keith Kimble"", "" Mike Nance"")","Knoxville, TN",Thompson-Boling Arena,21678,4191,NA,NA,NA,NA,NA,NA,NA,NA,Tennessee,South Carolina Upstate
401258878,2020-12-23,Tennessee,South Carolina Upstate,35,1,14:36,2076,2076,Tommy Bruner missed Jumper.,9,7,2,19,0.9960260672308127,0.5513497900652782,4,4,34.5,142,"c(""Terry Wymer"", "" Keith Kimble"", "" Mike Nance"")","Knoxville, TN",Thompson-Boling Arena,21678,4191,18,6.266666666666667,South Carolina Upstate,missed,Tommy Bruner,NA,FALSE,FALSE,South Carolina Upstate,Tennessee
401258878,2020-12-23,Tennessee,South Carolina Upstate,36,1,14:36,2076,2076,Victor Bailey Jr. Block.,9,7,2,0,0.9960260672308127,0.5513497900652782,4,4,34.5,142,"c(""Terry Wymer"", "" Keith Kimble"", "" Mike Nance"")","Knoxville, TN",Thompson-Boling Arena,21678,4191,NA,NA,NA,NA,NA,NA,NA,NA,South Carolina Upstate,Tennessee
401258878,2020-12-23,Tennessee,South Carolina Upstate,37,1,14:36,2076,2076,Yves Pons Defensive Rebound.,9,7,2,0,0.9960260672308127,0.5513497900652782,4,4,34.5,142,"c(""Terry Wymer"", "" Keith Kimble"", "" Mike Nance"")","Knoxville, TN",Thompson-Boling Arena,21678,4191,NA,NA,NA,NA,NA,NA,NA,NA,South Carolina Upstate,Tennessee
401258878,2020-12-23,Tennessee,South Carolina Upstate,38,1,14:28,2068,2068,Official TV Timeout,9,7,2,8,0.9960037354509569,0.5515415163875809,4,4,34.5,142,"c(""Terry Wymer"", "" Keith Kimble"", "" Mike Nance"")","Knoxville, TN",Thompson-Boling Arena,21678,4191,NA,NA,NA,NA,NA,NA,NA,NA,Tennessee,Tennessee
401258878,2020-12-23,Tennessee,South Carolina Upstate,39,1,14:23,2063,2063,E.J. Anosike Turnover.,9,7,2,5,0.9959896242212768,0.5516616898912091,4,4,34.5,142,"c(""Terry Wymer"", "" Keith Kimble"", "" Mike Nance"")","Knoxville, TN",Thompson-Boling Arena,21678,4191,NA,NA,NA,NA,NA,NA,NA,NA,Tennessee,South Carolina Upstate
401258878,2020-12-23,Tennessee,South Carolina Upstate,40,1,14:23,2063,2063,Everette Hammond Steal.,9,7,2,0,0.9959896242212768,0.5516616898912091,4,4,34.5,142,"c(""Terry Wymer"", "" Keith Kimble"", "" Mike Nance"")","Knoxville, TN",Thompson-Boling Arena,21678,4191,NA,NA,NA,NA,NA,NA,NA,NA,Tennessee,South Carolina Upstate
401258878,2020-12-23,Tennessee,South Carolina Upstate,41,1,14:20,2060,2060,Jump Ball won by South Carolina Upstate,9,7,2,3,0.9959811004315762,0.5517339233554039,4,4,34.5,142,"c(""Terry Wymer"", "" Keith Kimble"", "" Mike Nance"")","Knoxville, TN",Thompson-Boling Arena,21678,4191,NA,NA,NA,NA,NA,NA,NA,NA,South Carolina Upstate,South Carolina Upstate
401258878,2020-12-23,Tennessee,South Carolina Upstate,42,1,14:02,2042,2042,Everette Hammond missed Jumper.,9,7,2,18,0.995929052930109,0.552169416407975,4,4,34.5,142,"c(""Terry Wymer"", "" Keith Kimble"", "" Mike Nance"")","Knoxville, TN",Thompson-Boling Arena,21678,4191,39,18.799999999999997,South Carolina Upstate,missed,Everette Hammond,NA,FALSE,FALSE,South Carolina Upstate,Tennessee
401258878,2020-12-23,Tennessee,South Carolina Upstate,43,1,14:02,2042,2042,E.J. Anosike Defensive Rebound.,9,7,2,0,0.995929052930109,0.552169416407975,4,4,34.5,142,"c(""Terry Wymer"", "" Keith Kimble"", "" Mike Nance"")","Knoxville, TN",Thompson-Boling Arena,21678,4191,NA,NA,NA,NA,NA,NA,NA,NA,South Carolina Upstate,Tennessee
401258878,2020-12-23,Tennessee,South Carolina Upstate,44,1,13:50,2030,2030,Santiago Vescovi made Three Point Jumper. Assisted by Victor Bailey Jr..,12,7,5,12,0.9970025735129364,0.6286795016727604,4,4,34.5,142,"c(""Terry Wymer"", "" Keith Kimble"", "" Mike Nance"")","Knoxville, TN",Thompson-Boling Arena,21678,4191,4,74.36444444444444,Tennessee,made,Santiago Vescovi,Victor Bailey Jr.,TRUE,FALSE,Tennessee,South Carolina Upstate
401258878,2020-12-23,Tennessee,South Carolina Upstate,45,1,13:10,1990,1990,Khydarius Smith Turnover.,12,7,5,40,0.9969305840493159,0.6310074815978705,4,4,34.5,142,"c(""Terry Wymer"", "" Keith Kimble"", "" Mike Nance"")","Knoxville, TN",Thompson-Boling Arena,21678,4191,NA,NA,NA,NA,NA,NA,NA,NA,South Carolina Upstate,Tennessee
401258878,2020-12-23,Tennessee,South Carolina Upstate,46,1,12:55,1975,1975,Santiago Vescovi missed Three Point Jumper.,12,7,5,15,0.9969024388393718,0.6318917494031964,4,4,34.5,142,"c(""Terry Wymer"", "" Keith Kimble"", "" Mike Nance"")","Knoxville, TN",Thompson-Boling Arena,21678,4191,26,60.78666666666667,Tennessee,missed,Santiago Vescovi,NA,TRUE,FALSE,Tennessee,Tennessee
401258878,2020-12-23,Tennessee,South Carolina Upstate,47,1,12:55,1975,1975,John Fulkerson Offensive Rebound.,12,7,5,0,0.9969024388393718,0.6318917494031964,4,4,34.5,142,"c(""Terry Wymer"", "" Keith Kimble"", "" Mike Nance"")","Knoxville, TN",Thompson-Boling Arena,21678,4191,NA,NA,NA,NA,NA,NA,NA,NA,Tennessee,Tennessee
401258878,2020-12-23,Tennessee,South Carolina Upstate,48,1,12:52,1972,1972,Foul on Khydarius Smith.,12,7,5,3,0.996896734366844,0.6320693786102742,4,4,34.5,142,"c(""Terry Wymer"", "" Keith Kimble"", "" Mike Nance"")","Knoxville, TN",Thompson-Boling Arena,21678,4191,NA,NA,NA,NA,NA,NA,NA,NA,Tennessee,Tennessee
401258878,2020-12-23,Tennessee,South Carolina Upstate,49,1,12:47,1967,1967,Josiah-Jordan James made Jumper. Assisted by Santiago Vescovi.,14,7,7,5,0.9974927487260212,0.681208843546841,4,4,34.5,142,"c(""Terry Wymer"", "" Keith Kimble"", "" Mike Nance"")","Knoxville, TN",Thompson-Boling Arena,21678,4191,15,76.45333333333333,Tennessee,made,Josiah-Jordan James,Santiago Vescovi,FALSE,FALSE,Tennessee,South Carolina Upstate
401258878,2020-12-23,Tennessee,South Carolina Upstate,50,1,12:20,1940,1940,Tommy Bruner missed Three Point Jumper.,14,7,7,27,0.9974572154491715,0.6833188804601862,4,4,34.5,142,"c(""Terry Wymer"", "" Keith Kimble"", "" Mike Nance"")","Knoxville, TN",Thompson-Boling Arena,21678,4191,28,30.288888888888888,South Carolina Upstate,missed,Tommy Bruner,NA,TRUE,FALSE,South Carolina Upstate,Tennessee
401258878,2020-12-23,Tennessee,South Carolina Upstate,51,1,12:20,1940,1940,Josiah-Jordan James Defensive Rebound.,14,7,7,0,0.9974572154491715,0.6833188804601862,4,4,34.5,142,"c(""Terry Wymer"", "" Keith Kimble"", "" Mike Nance"")","Knoxville, TN",Thompson-Boling Arena,21678,4191,NA,NA,NA,NA,NA,NA,NA,NA,South Carolina Upstate,Tennessee
401258878,2020-12-23,Tennessee,South Carolina Upstate,52,1,12:04,1924,1924,Victor Bailey Jr. made Jumper. Assisted by Santiago Vescovi.,16,7,9,16,0.997943782160629,0.7303311474482049,4,4,34.5,142,"c(""Terry Wymer"", "" Keith Kimble"", "" Mike Nance"")","Knoxville, TN",Thompson-Boling Arena,21678,4191,28.999999999999996,80.6311111111111,Tennessee,made,Victor Bailey Jr.,Santiago Vescovi,FALSE,FALSE,Tennessee,South Carolina Upstate
401258878,2020-12-23,Tennessee,South Carolina Upstate,53,1,11:46,1906,1906,Bryson Mozone made Three Point Jumper. Assisted by Tommy Bruner.,16,10,6,18,0.9971051593124539,0.6614648825873733,4,4,34.5,142,"c(""Terry Wymer"", "" Keith Kimble"", "" Mike Nance"")","Knoxville, TN",Thompson-Boling Arena,21678,4191,27,31.33333333333333,South Carolina Upstate,made,Bryson Mozone,Tommy Bruner,TRUE,FALSE,South Carolina Upstate,Tennessee
401258878,2020-12-23,Tennessee,South Carolina Upstate,54,1,11:30,1890,1890,Victor Bailey Jr. missed Layup.,16,10,6,16,0.9970765648734659,0.6625828196468471,4,4,34.5,142,"c(""Terry Wymer"", "" Keith Kimble"", "" Mike Nance"")","Knoxville, TN",Thompson-Boling Arena,21678,4191,21,85.85333333333332,Tennessee,missed,Victor Bailey Jr.,NA,FALSE,FALSE,Tennessee,South Carolina Upstate
401258878,2020-12-23,Tennessee,South Carolina Upstate,55,1,11:30,1890,1890,Khydarius Smith Defensive Rebound.,16,10,6,0,0.9970765648734659,0.6625828196468471,4,4,34.5,142,"c(""Terry Wymer"", "" Keith Kimble"", "" Mike Nance"")","Knoxville, TN",Thompson-Boling Arena,21678,4191,NA,NA,NA,NA,NA,NA,NA,NA,Tennessee,South Carolina Upstate
401258878,2020-12-23,Tennessee,South Carolina Upstate,56,1,11:26,1886,1886,Foul on E.J. Anosike.,16,10,6,4,0.9970692683765544,0.6628620604607947,4,4,34.5,142,"c(""Terry Wymer"", "" Keith Kimble"", "" Mike Nance"")","Knoxville, TN",Thompson-Boling Arena,21678,4191,NA,NA,NA,NA,NA,NA,NA,NA,South Carolina Upstate,South Carolina Upstate
401258878,2020-12-23,Tennessee,South Carolina Upstate,57,1,11:26,1886,1886,Official TV Timeout,16,10,6,0,0.9970692683765544,0.6628620604607947,4,4,34.5,142,"c(""Terry Wymer"", "" Keith Kimble"", "" Mike Nance"")","Knoxville, TN",Thompson-Boling Arena,21678,4191,NA,NA,NA,NA,NA,NA,NA,NA,South Carolina Upstate,South Carolina Upstate
401258878,2020-12-23,Tennessee,South Carolina Upstate,58,1,10:55,1855,1855,Everette Hammond missed Jumper.,16,10,6,31,0.9970107805786257,0.6650266926222506,4,4,34.5,142,"c(""Terry Wymer"", "" Keith Kimble"", "" Mike Nance"")","Knoxville, TN",Thompson-Boling Arena,21678,4191,23,12.533333333333333,South Carolina Upstate,missed,Everette Hammond,NA,FALSE,FALSE,South Carolina Upstate,Tennessee
401258878,2020-12-23,Tennessee,South Carolina Upstate,59,1,10:55,1855,1855,Josiah-Jordan James Block.,16,10,6,0,0.9970107805786257,0.6650266926222506,4,4,34.5,142,"c(""Terry Wymer"", "" Keith Kimble"", "" Mike Nance"")","Knoxville, TN",Thompson-Boling Arena,21678,4191,NA,NA,NA,NA,NA,NA,NA,NA,South Carolina Upstate,Tennessee
401258878,2020-12-23,Tennessee,South Carolina Upstate,60,1,10:55,1855,1855,Keon Johnson Defensive Rebound.,16,10,6,0,0.9970107805786257,0.6650266926222506,4,4,34.5,142,"c(""Terry Wymer"", "" Keith Kimble"", "" Mike Nance"")","Knoxville, TN",Thompson-Boling Arena,21678,4191,NA,NA,NA,NA,NA,NA,NA,NA,South Carolina Upstate,Tennessee
401258878,2020-12-23,Tennessee,South Carolina Upstate,61,1,10:41,1841,1841,John Fulkerson made Layup. Assisted by Olivier Nkamhoua.,18,10,8,14,0.9976017694674534,0.7150906579128565,4,4,34.5,142,"c(""Terry Wymer"", "" Keith Kimble"", "" Mike Nance"")","Knoxville, TN",Thompson-Boling Arena,21678,4191,22,85.85333333333332,Tennessee,made,John Fulkerson,Olivier Nkamhoua,FALSE,FALSE,Tennessee,South Carolina Upstate
401258878,2020-12-23,Tennessee,South Carolina Upstate,62,1,10:10,1810,1810,Everette Hammond made Three Point Jumper. Assisted by Bryson Mozone.,18,13,5,31,0.9965403065367159,0.64183529021599,4,4,34.5,142,"c(""Terry Wymer"", "" Keith Kimble"", "" Mike Nance"")","Knoxville, TN",Thompson-Boling Arena,21678,4191,40,26.11111111111111,South Carolina Upstate,made,Everette Hammond,Bryson Mozone,TRUE,FALSE,South Carolina Upstate,Tennessee
401258878,2020-12-23,Tennessee,South Carolina Upstate,63,1,9:58,1798,1798,Foul on Bryson Mozone.,18,13,5,12,0.9965097268144031,0.6425711392533157,4,4,34.5,142,"c(""Terry Wymer"", "" Keith Kimble"", "" Mike Nance"")","Knoxville, TN",Thompson-Boling Arena,21678,4191,NA,NA,NA,NA,NA,NA,NA,NA,Tennessee,Tennessee
401258878,2020-12-23,Tennessee,South Carolina Upstate,64,1,9:42,1782,1782,Olivier Nkamhoua made Layup. Assisted by Santiago Vescovi.,20,13,7,16,0.9972094713624818,0.6957592265024769,4,4,34.5,142,"c(""Terry Wymer"", "" Keith Kimble"", "" Mike Nance"")","Knoxville, TN",Thompson-Boling Arena,21678,4191,22,87.94222222222221,Tennessee,made,Olivier Nkamhoua,Santiago Vescovi,FALSE,FALSE,Tennessee,South Carolina Upstate
401258878,2020-12-23,Tennessee,South Carolina Upstate,65,1,9:33,1773,1773,Foul on Olivier Nkamhoua.,20,13,7,9,0.9971933922272966,0.6964821449619643,4,4,34.5,142,"c(""Terry Wymer"", "" Keith Kimble"", "" Mike Nance"")","Knoxville, TN",Thompson-Boling Arena,21678,4191,NA,NA,NA,NA,NA,NA,NA,NA,South Carolina Upstate,South Carolina Upstate
